rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,ty_total,ty_sch,ty_char,ly_total,ly_sch,ly_char,pc_change
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,HEATHROW,HAMBURG,8317,8317,0,1327,1327,0,526.752072
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,HEATHROW,HANOVER,238,238,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,HEATHROW,MUNICH,22783,22783,0,4057,4057,0,461.572591
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,HEATHROW,STUTTGART,2211,2211,0,242,242,0,813.636364
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,LONDON CITY,BERLIN BRANDENBURG,3263,3263,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,LONDON CITY,DUSSELDORF,2875,2875,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,LONDON CITY,FRANKFURT MAIN,3342,3342,0,851,851,0,292.714454
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,LUTON,BERLIN BRANDENBURG,63,63,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,BERLIN BRANDENBURG,6889,6889,0,1395,1395,0,393.835125
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,BREMEN,829,829,0,193,193,0,329.533679
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,COLOGNE BONN,3818,3818,0,598,598,0,538.461538
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,DORTMUND,691,691,0,285,285,0,142.45614
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,DRESDEN,293,293,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,FRANKFURT MAIN,4465,4465,0,1114,1114,0,300.807899
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,HAMBURG,1065,1065,0,175,175,0,508.571429
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,KARLSRUHE/BADEN BADEN,1927,1927,0,290,290,0,564.482759
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,MEMMINGEN ALLGAU,2090,2090,0,79,79,0,2545.56962
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,STANSTED,NUREMBERG,402,402,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,DUSSELDORF,719,719,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,FRANKFURT MAIN,5325,5325,0,1318,1318,0,304.021244
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,MUNICH,922,922,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,BRISTOL,BERLIN BRANDENBURG,249,249,0,158,158,0,57.594937
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,BRISTOL,COLOGNE BONN,212,212,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,BRISTOL,FRANKFURT MAIN,1273,1273,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,EAST MIDLANDS INTERNATIONAL,BERLIN BRANDENBURG,188,188,0,134,134,0,40.298507
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,EDINBURGH,BERLIN BRANDENBURG,930,930,0,544,544,0,70.955882
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,EDINBURGH,DUSSELDORF,281,281,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,EDINBURGH,FRANKFURT MAIN,3510,3510,0,628,628,0,458.917197
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,EDINBURGH,HAMBURG,283,283,0,237,237,0,19.409283
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,EDINBURGH,MUNICH,299,299,0,86,86,0,247.674419
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,GLASGOW,FRANKFURT MAIN,2508,2508,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,MANCHESTER,BERLIN BRANDENBURG,3210,3210,0,1091,1091,0,194.225481
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,MANCHESTER,COLOGNE BONN,969,969,0,212,212,0,357.075472
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,MANCHESTER,DUSSELDORF,1514,1514,0,212,212,0,614.150943
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,MANCHESTER,FRANKFURT MAIN,8642,8642,0,3324,3324,0,159.987966
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,MANCHESTER,HAMBURG,2047,2047,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,MANCHESTER,MUNICH,6589,6589,0,229,229,0,2777.292576
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,MANCHESTER,STUTTGART,0,0,0,4,0,4,-100
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GERMANY,NEWCASTLE,FRANKFURT MAIN,410,410,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GIBRALTAR,GATWICK,GIBRALTAR,4678,4678,0,1110,1110,0,321.441441
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GIBRALTAR,HEATHROW,GIBRALTAR,6642,6642,0,1757,1757,0,278.030734
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GIBRALTAR,LUTON,GIBRALTAR,388,388,0,246,246,0,57.723577
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GIBRALTAR,ABERDEEN,GIBRALTAR,0,0,0,37,0,37,-100
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GIBRALTAR,BRISTOL,GIBRALTAR,582,582,0,131,131,0,344.274809
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GIBRALTAR,EDINBURGH,GIBRALTAR,361,361,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GIBRALTAR,MANCHESTER,GIBRALTAR,2396,2396,0,408,408,0,487.254902
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,GATWICK,ATHENS,6401,6401,0,1181,1181,0,441.998307
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,GATWICK,SALONIKA,2195,2195,0,281,281,0,681.13879
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,HEATHROW,ATHENS,28062,28062,0,8984,8984,0,212.355298
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,LUTON,ATHENS,3606,3606,0,317,317,0,1037.539432
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,LUTON,SALONIKA,1267,1267,0,239,239,0,430.125523
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,STANSTED,ATHENS,9004,9004,0,1483,1483,0,507.147674
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,STANSTED,SALONIKA,4693,4693,0,674,674,0,596.290801
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,BRISTOL,ATHENS,0,0,0,94,94,0,-100
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,EDINBURGH,ATHENS,966,966,0,127,127,0,660.629921
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,MANCHESTER,ATHENS,4651,4651,0,485,485,0,858.969072
17/03/2022 11:53,202201,WESTERN EUROPE-EU,GREECE,MANCHESTER,SALONIKA,1723,1723,0,372,372,0,363.172043
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,CORK,3779,3779,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,DUBLIN,41034,41034,0,4945,4945,0,729.807887
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,IRELAND WEST(KNOCK),529,529,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,SHANNON,4704,4704,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,HEATHROW,CORK,8856,8856,0,1842,1842,0,380.781759
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,HEATHROW,DUBLIN,50929,50929,0,10442,10442,0,387.732235
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,HEATHROW,SHANNON,4189,4189,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LONDON CITY,DUBLIN,5260,5260,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,CORK,740,740,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,DUBLIN,8184,8184,0,466,466,0,1656.223176
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,IRELAND WEST(KNOCK),4150,4150,0,432,432,0,860.648148
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,KERRY COUNTY,2988,2988,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,SHANNON,547,547,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,CORK,9602,9602,0,771,771,0,1145.39559
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,DUBLIN,31381,31381,0,4348,4348,0,621.734131
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,IRELAND WEST(KNOCK),3427,3427,0,82,82,0,4079.268293
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,KERRY COUNTY,969,969,0,272,272,0,256.25
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,SHANNON,5306,5306,0,642,642,0,726.479751
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,ABERDEEN,CORK,0,0,0,33,0,33,-100
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,ABERDEEN,DUBLIN,586,586,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,BIGGIN HILL,DUBLIN,0,0,0,4,0,4,-100
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,CORK,394,394,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,DUBLIN,18280,18280,0,1789,1789,0,921.799888
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,SHANNON,290,200,90,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,BOURNEMOUTH,DUBLIN,1449,1449,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,BRISTOL,DUBLIN,11195,11080,115,896,896,0,1149.441964
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,BRISTOL,IRELAND WEST(KNOCK),330,330,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,CARDIFF WALES,DUBLIN,1814,1726,88,85,0,85,2034.117647
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,CARDIFF WALES,SHANNON,0,0,0,90,0,90,-100
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,DONCASTER SHEFFIELD,SHANNON,47,0,47,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,EAST MIDLANDS INTERNATIONAL,DUBLIN,2074,2074,0,124,124,0,1572.580645
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,EAST MIDLANDS INTERNATIONAL,IRELAND WEST(KNOCK),1769,1769,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,EDINBURGH,CORK,1504,1504,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,EDINBURGH,DUBLIN,16608,16608,0,1987,1987,0,735.832914
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,EDINBURGH,IRELAND WEST(KNOCK),339,339,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,EDINBURGH,SHANNON,411,411,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,DUBLIN,12797,12797,0,1099,1099,0,1064.422202
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,SHANNON,84,0,84,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LEEDS BRADFORD,DUBLIN,5000,5000,0,319,319,0,1467.398119
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LIVERPOOL (JOHN LENNON),CORK,2551,2551,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LIVERPOOL (JOHN LENNON),DUBLIN,9724,9724,0,379,379,0,2465.699208
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,LIVERPOOL (JOHN LENNON),IRELAND WEST(KNOCK),2725,2725,0,115,115,0,2269.565217
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,MANCHESTER,CORK,4971,4971,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,MANCHESTER,DUBLIN,29637,29637,0,3023,3023,0,880.383725
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,MANCHESTER,IRELAND WEST(KNOCK),252,252,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,MANCHESTER,KERRY COUNTY,262,262,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,MANCHESTER,SHANNON,2160,2160,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,NEWCASTLE,DUBLIN,3819,3819,0,188,188,0,1931.382979
17/03/2022 11:53,202201,WESTERN EUROPE-EU,IRISH REPUBLIC,SOUTHAMPTON,DUBLIN,601,601,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,BERGAMO,454,454,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,CATANIA (FONTANAROSSA),2525,2525,0,263,263,0,860.076046
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,FLORENCE,1844,1844,0,291,291,0,533.676976
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,MILAN (LINATE),5262,5262,0,112,112,0,4598.214286
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,MILAN (MALPENSA),8572,8572,0,1744,1744,0,391.513761
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,NAPLES,2731,2731,0,644,644,0,324.068323
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,PISA,1320,1320,0,94,94,0,1304.255319
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,ROME (FIUMICINO),5129,5129,0,385,385,0,1232.207792
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,TURIN,7203,2396,4807,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,VENICE,3240,3240,0,132,132,0,2354.545455
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GATWICK,VERONA VILLAFRANCA,3676,1943,1733,76,76,0,4736.842105
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,HEATHROW,BOLOGNA,4828,4828,0,274,274,0,1662.043796
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,HEATHROW,MILAN (LINATE),16966,16966,0,4681,4681,0,262.443922
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,HEATHROW,MILAN (MALPENSA),2551,2551,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,HEATHROW,NAPLES,2169,2169,0,176,176,0,1132.386364
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,HEATHROW,PISA,420,420,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,HEATHROW,ROME (FIUMICINO),14929,14929,0,7866,7866,0,89.791508
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,HEATHROW,TURIN,8170,8170,0,115,115,0,7004.347826
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,HEATHROW,VENICE,12116,12116,0,1350,1350,0,797.481481
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,HEATHROW,VERONA VILLAFRANCA,972,972,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LONDON CITY,FLORENCE,3044,3044,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LUTON,BOLOGNA,891,891,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LUTON,CATANIA (FONTANAROSSA),1347,1347,0,405,405,0,232.592593
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LUTON,MILAN (MALPENSA),3728,3728,0,2133,2133,0,74.777309
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LUTON,NAPLES,4841,4841,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LUTON,PALERMO,820,820,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LUTON,ROME (FIUMICINO),4351,4351,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LUTON,TURIN,356,356,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,ANCONA,1234,1234,0,562,562,0,119.572954
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,BARI (PALESE),3630,3630,0,662,662,0,448.338369
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,BERGAMO,14192,14192,0,2854,2854,0,397.266994
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,BOLOGNA,5709,5709,0,1494,1494,0,282.128514
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,BRINDISI,642,642,0,602,602,0,6.644518
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,CAGLIARI (ELMAS),2429,2429,0,122,122,0,1890.983607
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,GENOA,844,844,0,304,304,0,177.631579
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,LAMETIA-TERME,492,492,0,275,275,0,78.909091
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,MILAN (MALPENSA),8974,8974,0,1677,1677,0,435.122242
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,NAPLES,4659,4659,0,1558,1558,0,199.037227
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,PALERMO,3779,3779,0,681,681,0,454.919236
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,PERUGIA,884,884,0,363,363,0,143.526171
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,PESCARA,1378,1378,0,662,662,0,108.1571
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,PISA,4629,4629,0,472,472,0,880.720339
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,ROME (CIAMPINO),15933,15933,0,2076,2076,0,667.485549
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,ROME (FIUMICINO),106,106,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,TRAPANI,246,246,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,TREVISO,9079,9079,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,TRIESTE (RONCHI DEI LEGIONARI),746,746,0,430,430,0,73.488372
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,TURIN,7233,5587,1646,566,566,0,1177.915194
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,VENICE,201,201,0,1277,1277,0,-84.259984
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,STANSTED,VERONA VILLAFRANCA,661,661,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BIGGIN HILL,ROME (CIAMPINO),0,0,0,11,0,11,-100
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,BERGAMO,590,590,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,TURIN,2998,1287,1711,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,VERONA VILLAFRANCA,2077,463,1614,139,139,0,1394.244604
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BRISTOL,BERGAMO,758,758,0,125,125,0,506.4
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BRISTOL,MILAN (MALPENSA),496,496,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BRISTOL,ROME (FIUMICINO),823,823,0,96,96,0,757.291667
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BRISTOL,TREVISO,445,445,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BRISTOL,TURIN,2005,322,1683,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BRISTOL,VENICE,413,413,0,95,95,0,334.736842
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,BRISTOL,VERONA VILLAFRANCA,1491,0,1491,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,CARDIFF WALES,TREVISO,41,0,41,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,CARDIFF WALES,VENICE,120,0,120,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EAST MIDLANDS INTERNATIONAL,BERGAMO,583,583,0,288,288,0,102.430556
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,BERGAMO,3530,3530,0,464,464,0,660.775862
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,BOLOGNA,339,339,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,MILAN (MALPENSA),504,504,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,PALERMO,336,336,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,PARMA,0,0,0,92,0,92,-100
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,PISA,360,360,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,ROME (CIAMPINO),3853,3853,0,364,364,0,958.516484
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,TREVISO,439,439,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,TURIN,863,863,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,EDINBURGH,VENICE,231,231,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,GLASGOW,TURIN,1444,0,1444,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LIVERPOOL (JOHN LENNON),BERGAMO,188,188,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,LIVERPOOL (JOHN LENNON),ROME (FIUMICINO),1370,1370,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,BERGAMO,6191,6191,0,1597,1597,0,287.664371
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,BOLOGNA,655,655,0,152,152,0,330.921053
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,MILAN (MALPENSA),4993,4993,0,146,146,0,3319.863014
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,NAPLES,1570,1570,0,317,317,0,395.268139
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,PISA,515,515,0,138,138,0,273.188406
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,ROME (CIAMPINO),5826,5826,0,1155,1155,0,404.415584
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,ROME (FIUMICINO),130,130,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,TREVISO,2213,2213,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,TURIN,6471,2319,4152,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,VENICE,320,320,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,MANCHESTER,VERONA VILLAFRANCA,2825,413,2412,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,ITALY,NEWCASTLE,TURIN,1398,1398,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,LUXEMBOURG,HEATHROW,LUXEMBOURG,1517,1517,0,0,0,0,0
17/03/2022 11:53,202201,WESTERN EUROPE-EU,LUXEMBOURG,LONDON CITY,LUXEMBOURG,1865,1865,0,1047,1047,0,78.127985
17/03/2022 11:53,202201,WESTERN EUROPE-EU,LUXEMBOURG,STANSTED,LUXEMBOURG,2941,2941,0,342,342,0,759.94152
17/03/2022 11:53,202201,WESTERN EUROPE-EU,MALTA,GATWICK,MALTA,3795,3795,0,242,242,0,1468.181818
17/03/2022 11:53,202201,WESTERN EUROPE-EU,MALTA,HEATHROW,MALTA,6659,6659,0,1544,1544,0,331.282383
17/03/2022 11:53,202201,WESTERN EUROPE-EU,MALTA,LUTON,MALTA,2805,2805,0,126,126,0,2126.190476
17/03/2022 11:53,202201,WESTERN EUROPE-EU,MALTA,STANSTED,MALTA,1937,1937,0,112,112,0,1629.464286
